id,cid,tag,blabel,publicview,imgvh,title1,creator1,contributor1,contributor2,contributor3,contributor4,contributor5,contributor6,contributor7,contributor8,contributor9,subject1,subject2,subject3,description1,description2,description3,description4,publisher1,date1,type1,type2,format1,identifier1,identifier2,source1,language1,relation1,coverage1,pdffile,pdfsize,donated
213,0,0012_003049_000413,"Play It Again, Sam",1,650,"Play It Again, Sam",University of Tennessee Theatre Department ,"Allen, Woody",,,,"Walker, Joseph W.",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, July 2-3, 6-7, 9, 1971, Clarence Brown Theatre, Directed by Joseph W. Walker",1970-71,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1971-07-02,Text,,image/jpeg,0235,,,English,,"July 2-3, 6-7, 9, 1971",0012_003049_000413.pdf,7538695,
214,0,0012_003049_000414,Little Murders,1,650,Little Murders,University of Tennessee Theatre Department ,"Peiffer, Jules",,,,"Cooke, Thomas P.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, July 16-17, 20-23, 1971, The Carousel Theatre, Directed by Thomas Cooke",1970-71,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1971-07-16,Text,,image/jpeg,0235,,,English,,"July 16-17, 20-23, 1971",0012_003049_000414.pdf,7785450,
215,0,0012_003049_000415,Fiddler on the Roof,1,650,Fiddler on the Roof,University of Tennessee Theatre Department ,"Stein, Joseph","Bock, Jerry","Harnick, Sheldon",,"Harris, Albert J.",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, September 24-25, 27-29, 1971, Clarence Brown Theatre, Directed by Albert Harris",1971-72,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1971-09-24,Text,,image/jpeg,0235,,,English,,"Sept 24-25, 27-29, 1971",0012_003049_000415.pdf,8379219,
216,0,0012_003049_000416,The Killing of Sister George,1,650,The Killing of Sister George,University of Tennessee Theatre Department ,"Marcus, Frank",,,,"Walker, Joseph W.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, August 13-14, 17-20, 1971, The Carousel Theatre, Directed by Joseph W. Walker",1970-71,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1971-08-13,Text,,image/jpeg,0235,,,English,,"Aug 13-14, 14-20, 1971",0012_003049_000416.pdf,7562484,
217,0,0012_003049_000417,A Man for All Seasons,1,650,A Man for All Seasons,University of Tennessee Theatre Department ,"Bolt, Robert",,,,"Mashburn, Robert",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, Fall 1971, Clarence Brown Theatre, Directed by Robert Mashburn",1971-72,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1971-10,Text,,image/jpeg,0235,,,English,,Fall 1971,0012_003049_000417.pdf,8561348,
218,0,0012_003049_000418,"You're A Good Man, Charlie Brown!",1,650,"You're A Good Man, Charlie Brown!",University of Tennessee Theatre Department ,"Gesner, Clark",,,,"Fields, Fred",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, November 4-6, 9-12, 1971, Carousel Theatre, Directed by Fred Fields",1971-72,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1971-11-04,Text,,image/jpeg,0235,,,English,,"Nov 4-6, 9-12, 1971",0012_003049_000418.pdf,8032385,
219,0,0012_003049_000419,The Royal Hunt of the Sun,1,650,The Royal Hunt of the Sun,University of Tennessee Theatre Department ,"Shaffer, Peter",,,,"Cooke, Thomas P.",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, November 12-13, 16-17, 19, 1971, Clarence Brown Theatre, Directed by Thomas Cooke",1971-72,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1971-11-12,Text,,image/jpeg,0235,,,English,,"Nov 12-13, 16-17, 19, 1971",0012_003049_000419.pdf,7985272,
220,0,0012_003049_000420,The Tempest,1,650,The Tempest,University of Tennessee Theatre Department ,"Shakespeare, William",,,,"Harris, Albert J.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, February 3-5, 8-11, 1972, The Carousel Theatre, Directed by Albert Harris",1971-72,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1972-02-03,Text,,image/jpeg,0235,,,English,,"Feb 3-5, 8-11, 1972",0012_003049_000420.pdf,7636006,
221,0,0012_003049_000421,Lysistrata,1,650,Lysistrata,University of Tennessee Theatre Department ,Aristophanes,,,,"Fields, Fred",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, February 11-12, 15-16, 18, 1972, Clarence Brown Theatre, Directed by Fred Fields",1971-72,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1972-02-11,Text,,image/jpeg,0235,,,English,,"Feb 11-12, 15-16, 18, 1972",0012_003049_000421.pdf,8431337,
222,0,0012_003049_000422,Plaza Suite,1,650,Plaza Suite,University of Tennessee Theatre Department ,"Simon, Neil",,,,"Mashburn, Robert",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, March 24-25, 27-31, 1972, The Carousel Theatre, Directed by Robert Mashburn",1971-72,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1972-03-24,Text,,image/jpeg,0235,,,English,,"Mar 24-25, 27-31, 1972",0012_003049_000422.pdf,7703657,
223,0,0012_003049_000423,Oliver!,1,650,Oliver!,University of Tennessee Theatre Department ,"Bart, Lionel",,,,"Harris, Albert J.",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, April 14-15, 18-19, 21, 1972, Clarence Brown Theatre, Directed by Albert J. Harris",1971-72,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1972-04-14,Text,,image/jpeg,0235,,,English,,"Apr 14-15, 18-19, 21, 1972",0012_003049_000423.pdf,8129144,
224,0,0012_003049_000424,The Country Wife,1,650,The Country Wife,University of Tennessee Theatre Department ,"Wycherley, William",,,,"Cooke, Thomas P.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, May 11-13, 16-19, 1972, The Carousel Theatre, Directed by Thomas Cooke",1971-72,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1972-05-11,Text,,image/jpeg,0235,,,English,,"May 11-13, 16-19, 1972",0012_003049_000424.pdf,8485940,
225,0,0012_003049_000425,Loot,1,650,Loot,University of Tennessee Theatre Department ,"Orton, Joe",,,,"Harris, Albert J.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, June 16-17, 20-23, 1972, The Carousel Theatre, Directed by Albert Harris",1971-72,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1972-06-16,Text,,image/jpeg,0235,,,English,,"June 16-17, 20-23, 1972",0012_003049_000425.pdf,7714068,
226,0,0012_003049_000426,"The Golden Fleece, and The Gloaming, Oh My Darling",1,650,"The Golden Fleece, and The Gloaming, Oh My Darling",University of Tennessee Theatre Department ,"Gurney, A. R.","Terry, Megan",,,"Cooke, Thomas P.",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, June 30-July 1, 4-5, 7, 1972, The Clarence Brown Theatre, Directed by Thomas Cooke",1971-72,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1972-06-30,Text,,image/jpeg,0235,,,English,,"June 30, July 1, 4-5, 7, 1972",0012_003049_000426.pdf,8456678,
227,0,0012_003049_000427,Any Wednesday,1,650,Any Wednesday,University of Tennessee Theatre Department ,"Resnik, Muriel",,,,"Mashburn, Robert",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, July 14-15, 18-21, 1972, The Carousel Theatre, Directed by Robert Mashburn",1971-72,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1972-07-14,Text,,image/jpeg,0235,,,English,,"July 14-15, 18-21, 1972",0012_003049_000427.pdf,7813040,
228,0,0012_003049_000428,1776,1,650,1776,University of Tennessee Theatre Department ,"Edwards, Sherman","Stone, Peter",,,"Harris, Albert J.",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, July 28-29, August 1-5, 1972, Clarence Brown Theatre, Directed by Albert Harris",1971-72,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1972-07-28,Text,,image/jpeg,0235,,,English,,"July 28-29, Aug 1-5, 1972",0012_003049_000428.pdf,8658301,
229,0,0012_003049_000429,The Moon Is Blue,1,650,The Moon Is Blue,University of Tennessee Theatre Department ,"Herbert, F. Hugh",,,,"Jarrett, Barbara Gillespie",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,"Playbill, August 11-12, 15-18, 1972, The Carousel Theatre, Directed by Barbara Gillespie Jarrett",1971-72,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1972-08-11,Text,,image/jpeg,0235,,,English,,"Aug 11-12, 15-18, 1972",0012_003049_000429.pdf,7855013,
230,0,0012_003049_000430,Waiting for Godot,1,650,Waiting for Godot,University of Tennessee Theatre Department ,"Beckett, Samuel",,,,"Henshaw, Wandalie",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, October 11-15, 20-21, 1972, The Carousel Theatre, Directed by Wandalie Henshaw",1972-73,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1972-10-11,Text,,image/jpeg,0235,,,English,,"Oct 11-15, 20-21, 1972",0012_003049_000430.pdf,2328844,
231,0,0012_003049_000431,Tartuffe,1,650,Tartuffe,University of Tennessee Theatre Department ,Moliere,,,,"Allen, Ralph G.",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, November 8-18, 1972, The Clarence Brown Theatre, Directed by Ralph Allen",1972-73,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1972-11-08,Text,,image/jpeg,0235,,,English,,"Nov 8-18, 1972",0012_003049_000431.pdf,3971426,
232,0,0012_003049_000432,The Wizard of Oz,1,650,The Wizard of Oz,University of Tennessee Theatre Department ,"Gabrielson, Frank",,,,"Fields, Fred",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, January 31 - February 10, 1973, The Clarence Brown Theatre, Directed by Fred Fields",1972-73,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1973-01-31,Text,,image/jpeg,0235,,,English,,"Jan 31- Feb 10, 1973",0012_003049_000432.pdf,2680153,
233,0,0012_003049_000433,The Serpent,1,650,The Serpent,University of Tennessee Theatre Department ,"van Ittalie, Jean-Claude",,,,"Cooke, Thomas P.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, February 21 - March 3, The Carousel Theatre,Directed by Thomas Cooke",1972-73,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1973-02-21,Text,,image/jpeg,0235,,,English,,"Feb 21-Mar 3, 1973 ",0012_003049_000433.pdf,2496259,
234,0,0012_003049_000434,Canterbury Tales,1,650,Canterbury Tales,University of Tennessee Theatre Department ,"Starkie, Martin","Coghill, Nevill",,,"Harris, Albert J.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, April 13-28, 1973, The Carousel Theatre, Directed by Albert Harris",1972-73,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1973-04-13,Text,,image/jpeg,0235,,,English,,"Apr 13-28, 1973",0012_003049_000434.pdf,2709442,
235,0,0012_003049_000435,Justice Not Revenge,1,650,Justice Not Revenge,University of Tennessee Theatre Department ,"de Vega, Lope","Allen, Ralph G.",,,"Allen, Ralph G.","Henshaw, Wandalie",,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, May 9-19, 1973, Clarence Brown Theatre, Directed by Ralph G. Allen and Wandalie Henshaw",1972-73,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1973-05-09,Text,,image/jpeg,0235,,,English,,"May 9-19, 1973",0012_003049_000435.pdf,2832526,
236,0,0012_003049_000436,Hedda Gabler,1,650,Hedda Gabler,University of Tennessee Theatre Department ,"Ibsen, Henrik",,,,"Henshaw, Wandalie",,,,Theatre 2,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, July 5-7, 11-14, 18-21, 1973, Directed by Wandalie Henshaw",1972-73,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1973-07-05,Text,,image/jpeg,0235,,,English,,"July 5-7, 11-14, 18-21, 1973",0012_003049_000436.pdf,2370240,
237,0,0012_003049_000437,One Flew Over the Cuckoo's Nest,1,650,One Flew Over the Cuckoo's Nest,University of Tennessee Theatre Department ,"Wasserman, Dale",,,,"Mashburn, Robert",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, July 25-August 4, 1973, The Carousel Theatre, Directed by Robert Mashburn",1972-73,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1973-07-25,Text,,image/jpeg,0235,,,English,,"July 25-Aug 4, 1973",0012_003049_000437.pdf,2430360,
238,0,0012_003049_000438,Anything Goes,1,650,Anything Goes,University of Tennessee Theatre Department ,"Porter, Cole",,,,"Harris, Albert J.",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, September 26-October 6, 1973, Clarence Brown Theatre, Directed by Albert Harris",1973-74,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1973-09-26,Text,,image/jpeg,0235,,,English,,"Sept 26-Oct 6, 1973",0012_003049_000438.pdf,2682413,
239,0,0012_003049_000439,The Blood Knot,1,650,The Blood Knot,University of Tennessee Theatre Department ,"Fugard, Athol",,,,"Harris, Albert J.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, October 10-20, 1973, The Carousel Theatre, Directed by Al Harris",1973-74,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1973-10-10,Text,,image/jpeg,0235,,,English,,"Oct 10-20, 1973",0012_003049_000439.pdf,2487194,
240,0,0012_003049_000440,The Ballad of the Sad Cafe,1,650,The Ballad of the Sad Cafe,University of Tennessee Theatre Department ,"Albee, Edward",,,,"Russell, Michael",,,,Theatre 2,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, October 19-20, 26-27, 1973, Directed by Michael Russell",1973-74,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1973-10-19,Text,,image/jpeg,0235,,,English,,"Oct 19-20, 26-27, 1973",0012_003049_000440.pdf,861432,
241,0,0012_003049_000441,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,1,650,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,University of Tennessee Theatre Department ,"Zindel, Paul",,,,"Ewing, Kit",,,,Theatre 2,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, November 9-10, 16-17, 1973, Theatre 2, Directed by Kit Ewing",1973-74,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1973-11-09,Text,,image/jpeg,0235,,,English,,"Nov 9-10, 16-17, 1973",0012_003049_000441.pdf,1533560,
242,0,0012_003049_000442,Measure for Measure,1,650,Measure for Measure,University of Tennessee Theatre Department ,"Shakespeare, William",,,,"Allen, Ralph G.",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, November 14-24, 1973, Clarence Brown Theatre, Directed by Ralph G. Allen",1973-74,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1973-11-14,Text,,image/jpeg,0235,,,English,,"Nov 14-24, 1973",0012_003049_000442.pdf,4028029,
243,0,0012_003049_000443,The Mikado,1,650,The Mikado,University of Tennessee Theatre Department ,"Gilbert, W. S.","Sullivan, Arthur",,,"Henshaw, Wandalie",,,,Clarence Brown Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, February 6-16, 1974, Clarence Brown Theatre, Directed by Wandalie Henshaw",1973-74,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1974-02-06,Text,,image/jpeg,0235,,,English,,"Feb 6-16, 1974",0012_003049_000443.pdf,2529439,
244,0,0012_003049_000444,You Can't Take It With You,1,650,You Can't Take It With You,University of Tennessee Theatre Department ,"Hart, Moss","Kaufman, George S.",,,"Fields, Fred",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,UT Theatre,"Playbill, February 27-March 9, 1974, The Carousel Theatre, Directed by Fred Fields",1973-74,1970/71-1979/80,"Knoxville, Tenn. : The University of Tennessee",1974-02-27,Text,,image/jpeg,0235,,,English,,"Feb 27-Mar 9, 1974",0012_003049_000444.pdf,2625149,
